payment_id,booking_id,customer_email,paid_at_clean,refunded_at_clean,is_refunded,amount_gross_clean,tax_amount_clean,fee_amount_clean,amount_net_clean,currency_clean,status_clean,payment_method_clean,gateway_clean,card_brand_clean,country_of_card_clean
900498,551.0,maríalóp700@gmail.com,,,False,,,,37.34,EUR,failed,cash,square,visa,no
900499,1121.0,noaherik@gmail.com,2024-03-30 07:44:00,,False,15.0,,1.94,,SEK,paid,bank transfer,square,visa,gb
900500,948.0,ellaberg261@gmail.com,2024-02-01 08:52:00,,False,15.0,,,13.06,SEK,payed,invoice,adyen,,
900501,1138.0,ahmedali@email.com,2024-05-09 09:02:00,,False,20.0,,,17.92,SEK,paid,swish,klarna,mastercard,pt
900502,824.0,fridakar22@company.se,2024-04-15 10:09:00,,False,35.0,,1.5,32.48,SEK,pending,bank transfer,manual,,se
900503,820.0,user7597@email.com,2024-01-18 12:56:00,,False,40.0,10.0,2.66,37.34,EUR,pending,cash,stripe,,se
900504,345.0,user2099@email.com,2024-09-01 17:37:00,,False,60.0,,,,SEK,payd,invoice,stripe,,
900505,1185.0,sofiaand221@company.se,2024-01-15 21:41:00,,False,20.0,5.0,,17.92,EUR,payd,bank_transfer,stripe,mastercard,
900506,829.0,user1092@gmail.com,2024-03-09 10:14:00,,False,20.0,5.0,1.5,,EUR,pending,swish,manual,mastercard,
900507,890.0,oskarber67@company.se,,,False,20.0,5.0,,17.92,SEK,pending,cash,manual,,
900508,402.0,karinlun@email.com,,,False,,,2.08,,SEK,,invoice,stripe,amex,
900509,630.0,sofiaand221@company.se,2024-01-21 12:06:00,,False,25.0,6.25,1.5,,SEK,failed,cash,adyen,,
900510,239.0,,2024-04-15 21:49:00,,False,40.0,,1.5,,SEK,refunded,bank transfer,manual,,pt
900511,385.0,ahmedali255@outlook.com,,,False,60.0,,1.5,,SEK,payd,,klarna,,
900512,2576.0,fatimakh971@email.com,2024-05-03 11:09:00,,False,20.0,,,,SEK,refunded,card,klarna,visa,se
900513,657.0,davidsto100@outlook.com,2024-02-03 16:04:00,,False,20.0,,,,SEK,pending,klarna,klarna,,
900514,927.0,oskarber@gmail.com,2024-04-26 08:04:00,,False,40.0,,1.5,37.34,SEK,refunded,invoice,manual,,pt
900515,50.0,user5460@email.com,2024-04-28 16:31:00,,False,25.0,6.25,,,SEK,pending,card,stripe,,gb
900516,549.0,fatimakh27@email.com,2024-11-02 16:07:00,,False,25.0,,,22.77,EUR,paid,card,,visa,
900517,888.0,user1298@email.com,2024-03-06 16:13:00,,False,15.0,,,,,pending,cash,square,mastercard,
900518,356.0,user2356@email.com,2024-04-23 22:02:00,,False,35.0,,,32.48,SEK,payed,invoice,square,amex,es
900519,99999.0,oscarber@gmail.com,2024-04-15 12:17:00,,False,20.0,,,,SEK,failed,,stripe,,se
900520,610.0,ahmedali@email.com,2024-01-19 09:11:00,,False,40.0,,,,SEK,payd,swish,klarna,visa,se
900521,1114.0,linchen129@outlook.com,2024-05-04 19:24:00,,False,25.0,6.25,,,EUR,failed,invoice,manual,,
900522,9.0,erikholm735@email.com,2024-01-21 11:07:00,,False,25.0,,,22.77,EUR,refunded,klarna,klarna,,pt
900523,580.0,,2024-03-15 22:42:00,,False,35.0,8.75,1.5,,SEK,,cash,adyen,visa,
900524,227.0,oskarber759@company.se,2024-03-26 18:28:00,,False,20.0,,2.08,17.92,SEK,payd,klarna,adyen,mastercard,no
900525,942.0,,2024-02-23 07:32:00,,False,15.0,,,,SEK,paid,,manual,visa,
900526,644.0,oskarber957@company.se,2024-02-03 16:22:00,,False,20.0,,,,EUR,refunded,klarna,square,amex,se
900527,794.0,anagarci@email.com,2024-03-12 08:10:00,,False,20.0,5.0,,,,payd,cash,klarna,,
900528,588.0,oscarber487@gmail.com,2024-03-22 22:38:00,,False,60.0,,,,SEK,failed,,adyen,mastercard,es
900529,615.0,oskarber109@gmail.com,,,False,15.0,3.75,,,SEK,paid,klarna,klarna,,es
900530,659.0,user4675@gmail.com,2024-01-13 20:40:00,,False,40.0,,,37.34,SEK,,cash,stripe,,gb
900531,700.0,ellaberg261@gmail.com,2024-03-15 07:43:00,,False,40.0,,1.5,,SEK,payd,klarna,stripe,,es
900532,333.0,norahans@email.com,2024-03-23 18:52:00,,False,,,,,EUR,paid,cash,klarna,,se
900533,151.0,luispere582@gmail.com,2024-01-02 17:52:00,,False,40.0,,,,SEK,pending,swish,,,
900534,567.0,noaherik618@outlook.com,2024-02-24 12:45:00,,False,40.0,,2.66,,SEK,pending,card,manual,mastercard,gb
900535,99999.0,,,,False,20.0,5.0,2.08,,EUR,paid,swish,adyen,amex,pt
900536,1116.0,user6953@email.com,2024-04-28 07:44:00,,False,25.0,,,,EUR,pending,,adyen,amex,pt
900537,,saralind687@company.se,,,False,60.0,15.0,,56.76,EUR,payed,card,stripe,amex,
900538,789.0,noaherik618@outlook.com,2024-10-02 14:33:00,,False,25.0,,,,SEK,failed,card,manual,visa,
900539,1186.0,elinsven661@email.com,2024-02-17 10:18:00,,False,35.0,8.75,,32.48,SEK,,card,manual,visa,
900540,99999.0,oskarber@gmail.com,2024-01-14 19:37:00,,False,40.0,10.0,1.5,,SEK,payed,card,,visa,es
900541,180.0,oliviali224@outlook.com,2024-03-23 10:36:00,,False,20.0,,2.08,,SEK,paid,card,klarna,,pt
900542,854.0,ahmedali@email.com,,,False,,,,,SEK,paid,card,manual,visa,
900543,707.0,,2024-03-13 11:43:00,,False,,,2.66,,SEK,refunded,,stripe,,se
900544,282.0,noaherik@gmail.com,,,False,25.0,,2.23,,SEK,refunded,swish,adyen,visa,es
900545,154.0,,,,False,60.0,,,56.76,SEK,paid,bank transfer,square,amex,
900546,1036.0,mikaelås@gmail.com,2024-04-01 18:39:00,,False,25.0,,,,EUR,failed,card,manual,visa,se
900547,385.0,elinsven491@email.com,2024-09-05 07:06:00,,False,25.0,,,,EUR,payd,cash,adyen,,es
900548,1110.0,jonasnil@email.com,2024-02-05 08:59:00,,False,40.0,,,,EUR,paid,,stripe,visa,
900549,233.0,saralind733@gmail.com,2024-07-02 17:03:00,,False,60.0,,1.5,56.76,SEK,paid,cash,stripe,visa,gb
900550,222.0,emmajoha970@company.se,2024-06-05 08:44:00,,False,25.0,6.25,,22.77,SEK,pending,card,adyen,mastercard,no
900551,715.0,jonasnil951@outlook.com,2024-02-22 10:34:00,,False,35.0,8.75,,32.48,EUR,failed,bank transfer,adyen,amex,
900552,104.0,anagarci91@email.com,,,False,60.0,,1.5,,SEK,paid,cash,stripe,,
900553,1117.0,saralind@gmail.com,2024-03-23 12:55:00,,False,20.0,,2.08,,EUR,payed,card,square,,gb
900555,333.0,user101@email.com,2024-03-23 14:18:00,,False,20.0,,,,EUR,paid,card,klarna,visa,
900556,487.0,user4754@gmail.com,,,False,60.0,15.0,,56.76,EUR,pending,bank_transfer,square,,
900557,1015.0,jonasnil345@email.com,2024-02-29 19:43:00,,False,25.0,6.25,1.5,,EUR,paid,swish,manual,visa,se
900558,301.0,oliviali@email.com,2024-02-06 17:47:00,,False,20.0,,1.5,,SEK,pending,cash,manual,,
900559,838.0,user7232@gmail.com,2024-01-07 11:18:00,,False,35.0,,2.52,,SEK,failed,swish,manual,visa,pt
900560,1172.0,luispere582@gmail.com,2024-02-07 13:46:00,,False,20.0,,,17.92,SEK,payed,bank transfer,stripe,amex,no
900561,525.0,mariamal661@outlook.com,2024-04-25 20:52:00,,False,60.0,,,,SEK,paid,bank_transfer,adyen,amex,
900562,764.0,liamande@gmail.com,2024-08-04 17:24:00,,False,35.0,,2.52,,SEK,refunded,invoice,manual,,
900563,1198.0,,2024-03-27 18:21:00,,False,25.0,,,,SEK,pending,swish,adyen,,
900564,217.0,linchen450@email.com,,,False,,3.75,1.5,,SEK,paid,swish,,,
900565,956.0,mikaelås@email.com,2024-03-17 13:28:00,,False,15.0,,,,SEK,payed,card,,,no
900566,745.0,,2024-02-17 14:02:00,,False,25.0,,2.23,,SEK,failed,card,stripe,,
900567,667.0,user509@email.com,2024-02-02 07:01:00,,False,60.0,15.0,,,SEK,failed,cash,stripe,visa,pt
900568,876.0,user7984@email.com,2024-09-04 22:27:00,,False,15.0,3.75,,,SEK,payed,swish,square,visa,se
900569,824.0,karinlun@gmail.com,,,False,20.0,5.0,1.5,,SEK,paid,,square,mastercard,gb
900571,3.0,user3353@gmail.com,2024-03-25 19:44:00,,False,40.0,,2.66,,SEK,paid,bank_transfer,adyen,visa,
900572,39.0,user8749@gmail.com,,,False,20.0,,2.08,,SEK,refunded,card,stripe,visa,pt
900573,161.0,maríalóp@gmail.com,,,False,60.0,15.0,3.24,,SEK,refunded,bank transfer,manual,,gb
900574,1087.0,mikaelås@email.com,2024-07-02 10:03:00,,False,60.0,,,,EUR,paid,invoice,adyen,visa,se
900575,525.0,karinlun413@email.com,,,False,40.0,,,,,paid,invoice,stripe,amex,
900576,9.0,erikholm65@gmail.com,2024-01-04 15:07:00,,False,15.0,3.75,,,EUR,paid,bank transfer,klarna,mastercard,
900577,910.0,luispere513@gmail.com,2024-04-03 14:15:00,,False,15.0,,,,EUR,paid,card,adyen,,
900578,934.0,user3622@email.com,2024-03-02 11:19:00,,False,25.0,6.25,,,SEK,failed,swish,manual,visa,
900579,1134.0,fatimakh322@outlook.com,2024-10-02 11:52:00,,False,35.0,8.75,,,EUR,refunded,swish,,amex,se
900580,,mariamal@gmail.com,2024-01-28 22:53:00,,False,25.0,6.25,,,EUR,pending,bank_transfer,adyen,,
900581,96.0,fridakar136@outlook.com,2024-02-04 10:10:00,,False,60.0,15.0,,,EUR,paid,card,klarna,,gb
900582,30.0,luispere@email.com,2024-03-29 19:41:00,,False,25.0,,,,SEK,refunded,bank_transfer,square,,
900583,965.0,davidsto@email.com,2024-02-03 19:58:00,,False,15.0,,,,,paid,klarna,adyen,mastercard,
900584,45.0,ahmedali255@outlook.com,2024-03-04 07:52:00,,False,35.0,8.75,1.5,,,pending,card,adyen,visa,
900585,820.0,mariamal@email.com,,,False,60.0,,,,SEK,paid,cash,adyen,,no
900586,723.0,mariamal@gmail.com,2024-03-22 11:23:00,,False,60.0,,,,SEK,failed,card,adyen,amex,es
900587,501.0,ellaberg@email.com,2024-03-31 18:44:00,,False,40.0,,1.5,37.34,SEK,pending,swish,square,mastercard,pt
900588,837.0,,2024-07-03 19:58:00,,False,60.0,15.0,,,SEK,paid,card,manual,visa,pt
900589,896.0,,2024-04-11 18:46:00,,False,40.0,10.0,,,,failed,swish,klarna,,es
900590,2470.0,fridakar224@outlook.com,,,False,25.0,,2.23,22.77,SEK,paid,swish,klarna,visa,
900591,435.0,,2024-03-15 19:49:00,,False,20.0,5.0,,,EUR,paid,swish,klarna,,
900592,805.0,user6237@gmail.com,2024-03-13 22:35:00,,False,25.0,,,,SEK,refunded,card,manual,,
900593,856.0,fatimakh311@gmail.com,2024-11-02 13:49:00,,False,60.0,,,,EUR,refunded,swish,klarna,mastercard,pt
900594,99999.0,,2024-03-29 18:03:00,,False,20.0,,1.5,17.92,EUR,failed,card,stripe,,
900595,805.0,pedrosil754@gmail.com,2024-08-05 19:54:00,,False,15.0,,1.94,,EUR,paid,swish,adyen,,
900596,1120.0,user6522@gmail.com,,,False,15.0,,1.5,,SEK,paid,bank transfer,manual,visa,es
900597,1185.0,karinlun@gmail.com,2024-01-30 09:21:00,,False,15.0,3.75,,,SEK,refunded,bank transfer,adyen,visa,
900598,572.0,user2554@email.com,,,False,60.0,,3.24,56.76,SEK,payed,swish,square,,gb
900599,49.0,anagarci713@email.com,2024-02-05 07:55:00,,False,20.0,,2.08,,SEK,payed,invoice,stripe,amex,
900600,485.0,sofiaand@email.com,2024-04-18 09:35:00,,False,,8.75,,,EUR,failed,cash,adyen,amex,gb
900601,204.0,,,,False,35.0,,2.52,32.48,SEK,pending,card,,,es
900602,674.0,ellaberg709@gmail.com,2024-02-27 16:21:00,,False,35.0,,1.5,,SEK,failed,card,square,,
900603,102.0,user3801@gmail.com,2024-04-17 21:51:00,,False,35.0,8.75,,,EUR,,bank transfer,square,visa,es
900604,,saralind737@company.se,2024-04-03 10:21:00,,False,20.0,,1.5,,SEK,paid,bank_transfer,manual,amex,se
900605,99999.0,ellaberg952@outlook.com,2024-03-02 09:51:00,,False,35.0,8.75,,,EUR,pending,bank transfer,klarna,,es
900606,176.0,mikaelås@gmail.com,,,False,60.0,15.0,1.5,,SEK,payed,bank transfer,klarna,,
900607,,ahmedali956@outlook.com,,,False,,,1.5,,EUR,pending,cash,,mastercard,es
900608,336.0,luispere582@gmail.com,2024-10-02 15:23:00,,False,20.0,,,,EUR,payd,cash,manual,mastercard,es
900609,123.0,oliviali@gmail.com,2024-04-30 17:54:00,,False,40.0,10.0,2.66,,SEK,failed,bank transfer,adyen,,
900611,205.0,user6172@email.com,2024-02-15 20:20:00,,False,60.0,15.0,1.5,,SEK,paid,card,manual,visa,
900612,238.0,user12@gmail.com,2024-05-03 22:03:00,,False,25.0,,,,SEK,paid,card,stripe,,es
900613,193.0,emmajoha463@gmail.com,,,False,20.0,,,,SEK,pending,bank_transfer,square,,es
900614,1093.0,linchen175@outlook.com,2024-01-13 12:45:00,,False,40.0,10.0,2.66,,SEK,payed,klarna,stripe,visa,
900615,1076.0,user655@gmail.com,2024-03-22 12:58:00,,False,20.0,,,,EUR,paid,bank_transfer,stripe,mastercard,
900616,863.0,jonasnil@gmail.com,2024-12-02 11:47:00,,False,15.0,,1.5,,EUR,pending,card,square,visa,
900617,114.0,fridakar22@company.se,,,False,25.0,,,,SEK,refunded,bank_transfer,manual,,es
900618,1105.0,,2024-01-13 08:48:00,,False,20.0,5.0,,,SEK,refunded,swish,manual,,se
900619,1142.0,norahans581@company.se,2024-03-30 11:07:00,,False,20.0,,,,EUR,pending,swish,stripe,amex,
900620,756.0,,2024-03-23 19:48:00,,False,60.0,,,,SEK,paid,,square,,no
900621,184.0,pedrosil633@company.se,2024-01-31 16:39:00,,False,15.0,,,,SEK,payed,bank transfer,klarna,,
900622,1005.0,oliviali@gmail.com,2024-04-20 10:52:00,,False,35.0,,,,SEK,pending,swish,stripe,,pt
900623,8.0,pedrosil754@gmail.com,2024-04-13 21:40:00,,False,25.0,,,,SEK,paid,card,adyen,,pt
900624,11.0,noaherik@email.com,,,False,60.0,15.0,1.5,56.76,SEK,payd,,klarna,,
900625,352.0,sofiaand221@company.se,2024-04-05 07:31:00,,False,,5.0,,,SEK,pending,card,stripe,amex,
900626,1074.0,emmajoha610@email.com,2024-02-16 14:34:00,,False,15.0,3.75,,,EUR,paid,swish,adyen,,gb
900627,982.0,user1313@gmail.com,2024-04-27 15:05:00,,False,60.0,15.0,1.5,56.76,EUR,failed,card,klarna,,
900628,478.0,,2024-01-25 13:45:00,,False,20.0,,1.5,,SEK,paid,swish,klarna,amex,
900629,620.0,user9984@gmail.com,,,False,25.0,,,,SEK,pending,bank_transfer,adyen,mastercard,
900630,960.0,maríalóp@email.com,2024-04-26 18:27:00,,False,60.0,,,,SEK,refunded,klarna,manual,visa,
900631,1115.0,oscarber524@email.com,2024-08-02 10:20:00,,False,40.0,10.0,,,SEK,payd,card,manual,,gb
900632,312.0,fatimakh322@outlook.com,,,False,60.0,,3.24,,SEK,refunded,card,adyen,,no
900633,1108.0,user6087@email.com,2024-02-29 17:23:00,,False,15.0,,1.94,,SEK,paid,swish,adyen,,
900634,899.0,fatimakh509@gmail.com,2024-06-02 19:20:00,,False,25.0,,,22.77,,pending,klarna,stripe,,no
900637,253.0,,2024-01-29 15:00:00,,False,60.0,15.0,,56.76,SEK,pending,bank_transfer,manual,,se
900638,15.0,user1652@email.com,2024-03-12 09:16:00,,False,35.0,,,,SEK,paid,klarna,klarna,mastercard,pt
900639,597.0,fatimakh509@gmail.com,2024-03-29 09:59:00,,False,60.0,,3.24,56.76,,paid,bank transfer,square,,
900640,863.0,oskarber957@company.se,2024-04-23 20:04:00,,False,20.0,5.0,,17.92,SEK,pending,card,klarna,visa,
900642,602.0,davidsto391@company.se,2024-02-23 17:04:00,,False,35.0,8.75,,,SEK,failed,bank transfer,stripe,amex,no
900643,838.0,saralind838@email.com,2024-01-09 10:34:00,,False,20.0,,,,,payd,,klarna,visa,no
900644,1136.0,ahmedali255@outlook.com,2024-01-05 08:22:00,,False,20.0,,2.08,,SEK,pending,swish,adyen,mastercard,pt
900645,,oscarber569@company.se,2024-02-27 14:18:00,,False,25.0,,,,SEK,paid,klarna,stripe,,
900646,433.0,karinlun@gmail.com,2024-01-09 09:36:00,,False,25.0,,1.5,,SEK,failed,cash,square,,pt
900647,729.0,luispere@email.com,2024-02-17 08:01:00,,False,,,,,SEK,,klarna,klarna,visa,
900648,931.0,saralind641@company.se,2024-02-29 08:58:00,,False,35.0,,,32.48,EUR,failed,card,klarna,mastercard,
900649,138.0,user5246@gmail.com,2024-04-20 07:40:00,,False,20.0,,,,SEK,pending,cash,stripe,mastercard,pt
900650,182.0,mikaelås@gmail.com,2024-01-27 20:50:00,,False,40.0,,1.5,,SEK,failed,klarna,stripe,mastercard,pt
900651,588.0,pedrosil@email.com,2024-03-26 15:16:00,,False,15.0,,1.5,,SEK,paid,invoice,adyen,,es
900652,731.0,,,,False,40.0,10.0,,,SEK,failed,klarna,manual,visa,gb
900653,815.0,user5855@gmail.com,,,False,40.0,,,37.34,EUR,refunded,,stripe,,es
900654,162.0,,2024-04-20 18:42:00,,False,35.0,,2.52,,EUR,pending,invoice,adyen,,
900655,1005.0,mikaelås@gmail.com,2024-01-23 20:59:00,,False,40.0,,,37.34,EUR,paid,card,manual,visa,
900656,280.0,,2024-03-09 22:26:00,,False,60.0,15.0,,,EUR,payed,card,klarna,amex,pt
900657,1019.0,saralind687@company.se,2024-02-01 09:17:00,,False,60.0,15.0,,,SEK,payed,cash,klarna,,
900658,116.0,jonasnil@gmail.com,2024-04-23 13:40:00,,False,15.0,3.75,,,EUR,pending,swish,stripe,,
900659,1018.0,user2974@email.com,2024-01-24 20:35:00,,False,35.0,8.75,,32.48,SEK,paid,bank_transfer,stripe,,
900660,407.0,,,,False,35.0,8.75,,,SEK,paid,klarna,manual,,
900661,241.0,linchen450@email.com,2024-06-05 18:23:00,,False,40.0,,2.66,,SEK,paid,klarna,,visa,
900662,970.0,user7781@gmail.com,2024-04-14 19:18:00,,False,15.0,3.75,,,EUR,paid,klarna,square,amex,
900663,496.0,user5471@gmail.com,2024-09-04 11:59:00,,False,35.0,,,,EUR,pending,cash,manual,,
900664,149.0,linchen129@outlook.com,2024-01-30 18:51:00,,False,15.0,,,,SEK,payed,cash,stripe,,es
900665,828.0,user1235@email.com,2024-05-03 18:47:00,,False,40.0,10.0,,,EUR,pending,,adyen,visa,pt
900666,884.0,user7439@gmail.com,2024-03-14 10:38:00,,False,25.0,,,,SEK,failed,klarna,square,,se
900667,1163.0,emmajoha610@email.com,2024-01-03 09:24:00,,False,40.0,10.0,2.66,,EUR,payed,swish,adyen,,no
900668,883.0,saralind687@company.se,2024-04-15 15:30:00,,False,60.0,,,,,pending,bank transfer,klarna,,pt
900669,818.0,elinsven@gmail.com,2024-03-02 15:19:00,,False,60.0,,,,SEK,paid,bank transfer,adyen,mastercard,es
900670,999.0,user4036@email.com,,,False,20.0,5.0,,,SEK,payd,invoice,klarna,visa,
900671,926.0,erikholm707@gmail.com,2024-09-02 22:59:00,,False,,,,,SEK,pending,swish,adyen,,
900672,895.0,,2024-01-05 17:49:00,,False,40.0,,1.5,37.34,SEK,paid,cash,manual,,
900673,535.0,,2024-11-02 16:16:00,,False,15.0,,1.94,13.06,,payed,bank_transfer,klarna,,
900674,77.0,,,,False,60.0,15.0,,,EUR,,klarna,adyen,,
900675,604.0,noaherik618@outlook.com,,,False,15.0,,,,SEK,pending,klarna,manual,,
900676,924.0,user9827@gmail.com,2024-02-26 21:32:00,,False,20.0,,,17.92,SEK,payd,swish,manual,,
900677,306.0,emmajoha610@email.com,,,False,40.0,,,,SEK,refunded,klarna,stripe,,
900678,629.0,,2024-06-05 22:24:00,,False,15.0,3.75,1.5,,SEK,paid,swish,klarna,amex,se
900679,,sofiaand369@gmail.com,2024-05-10 14:26:00,,False,20.0,5.0,,17.92,EUR,failed,cash,,,se
900680,950.0,erikholm735@email.com,2024-03-25 11:10:00,,False,25.0,,1.5,22.77,,failed,swish,square,amex,se
900681,46.0,emmajoha463@gmail.com,2024-01-27 14:41:00,,False,60.0,15.0,3.24,56.76,SEK,paid,bank_transfer,square,,
900682,40.0,jonasnil671@email.com,2024-09-05 10:56:00,,False,25.0,,2.23,22.77,SEK,,swish,,amex,
900683,1200.0,saralind@email.com,2024-06-02 16:09:00,,False,35.0,,,,EUR,,cash,klarna,visa,se
900684,275.0,user7223@email.com,2024-04-04 16:39:00,,False,15.0,,1.94,,SEK,pending,,adyen,visa,se
900685,709.0,maríalóp917@gmail.com,2024-01-23 15:42:00,,False,20.0,,2.08,,SEK,failed,invoice,stripe,visa,pt
900686,997.0,user9783@gmail.com,,,False,40.0,10.0,,,SEK,refunded,card,square,,
900687,565.0,luispere@email.com,2024-03-07 22:48:00,,False,,,,,EUR,pending,swish,square,mastercard,no
900688,887.0,sofiaand369@gmail.com,2024-03-17 18:50:00,,False,25.0,,,,SEK,payd,card,adyen,amex,
900689,1085.0,,2024-01-28 14:56:00,,False,25.0,,2.23,,SEK,paid,,manual,amex,gb
900690,979.0,mariamal123@company.se,,,False,20.0,,,,EUR,refunded,invoice,,amex,
900691,348.0,emmajoha@gmail.com,2024-09-05 12:07:00,,False,60.0,,,,SEK,pending,card,klarna,mastercard,
900692,125.0,mikaelås@gmail.com,2024-03-02 12:07:00,,False,35.0,,,,SEK,failed,cash,manual,,
900693,260.0,user1512@gmail.com,2024-04-26 07:41:00,,False,35.0,,1.5,,SEK,failed,swish,klarna,visa,pt
900694,628.0,user3137@email.com,,,False,,,2.66,,SEK,refunded,swish,stripe,mastercard,es
900695,490.0,jonasnil31@outlook.com,2024-01-09 18:05:00,,False,35.0,,,,SEK,refunded,cash,klarna,,
900696,462.0,emmajoha@gmail.com,2024-04-14 12:26:00,,False,,6.25,,,EUR,paid,,square,mastercard,es
900697,113.0,user9537@gmail.com,2024-04-09 13:48:00,,False,20.0,,,,EUR,failed,swish,manual,,no
900698,340.0,davidsto949@outlook.com,,,False,40.0,,1.5,37.34,SEK,paid,cash,adyen,,
900700,885.0,liamande822@email.com,,,False,20.0,5.0,,,SEK,failed,klarna,square,mastercard,gb
900701,324.0,user4616@gmail.com,2024-01-02 07:09:00,,False,25.0,6.25,1.5,,,payd,bank transfer,,amex,se
900702,443.0,user4893@email.com,2024-01-19 09:10:00,,False,20.0,,1.5,,SEK,failed,card,manual,,
900703,1166.0,,2024-03-06 10:03:00,2024-06-03 10:03:00,True,15.0,,,,SEK,refunded,cash,stripe,visa,gb
900704,818.0,elinsven@gmail.com,2024-04-01 12:40:00,,False,15.0,,,,SEK,refunded,klarna,stripe,mastercard,no
900705,922.0,ellaberg691@outlook.com,2024-12-01 11:36:00,,False,25.0,,,,EUR,paid,bank transfer,adyen,,gb
900706,493.0,luispere582@gmail.com,2024-04-26 14:21:00,,False,40.0,10.0,,,SEK,refunded,invoice,square,amex,es
900707,874.0,user2455@email.com,2024-02-01 12:46:00,,False,20.0,,1.5,,,failed,swish,adyen,,
900708,844.0,davidsto949@outlook.com,2024-02-18 18:51:00,,False,20.0,5.0,,,SEK,refunded,invoice,klarna,mastercard,
900709,527.0,erikholm288@gmail.com,2024-01-12 14:45:00,,False,60.0,,3.24,56.76,SEK,payed,cash,adyen,,no
900710,18.0,mikaelås792@company.se,2024-02-25 16:24:00,,False,20.0,,,,SEK,payd,card,adyen,mastercard,
900711,2233.0,fridakar823@gmail.com,,,False,,,,,SEK,pending,card,adyen,visa,es
900712,514.0,fridakar@gmail.com,2024-03-16 22:23:00,,False,,,,17.92,SEK,paid,cash,square,amex,
900713,812.0,oskarber667@gmail.com,,,False,35.0,8.75,,,SEK,paid,card,square,amex,
900714,757.0,user4741@email.com,2024-10-05 10:51:00,,False,40.0,,,37.34,SEK,payd,swish,adyen,amex,se
900715,643.0,oscarber650@outlook.com,2024-02-26 17:36:00,,False,25.0,,,,EUR,failed,card,adyen,,gb
900716,690.0,user6984@gmail.com,,,False,25.0,,1.5,,EUR,refunded,cash,square,visa,
900717,1130.0,norahans358@company.se,,,False,20.0,,1.5,,SEK,paid,cash,square,,gb
900718,1087.0,jonasnil@gmail.com,2024-04-21 10:13:00,,False,40.0,,,37.34,SEK,pending,bank_transfer,square,,se
900719,70.0,mikaelås584@company.se,2024-01-30 14:11:00,,False,25.0,,,,SEK,paid,klarna,square,,gb
900720,574.0,saralind414@email.com,,,False,25.0,,1.5,,SEK,paid,bank_transfer,adyen,,
900721,99999.0,oliviali438@outlook.com,,2024-01-27 12:44:00,True,40.0,,,,EUR,refunded,bank_transfer,stripe,,
900722,892.0,user3362@email.com,2024-05-02 18:28:00,,False,25.0,,,22.77,SEK,pending,card,,amex,
900723,1186.0,user1946@email.com,2024-03-18 20:15:00,,False,15.0,3.75,1.5,,SEK,pending,swish,stripe,,no
900724,275.0,user5746@gmail.com,2024-04-30 07:32:00,,False,60.0,15.0,,,EUR,pending,card,square,,gb
900725,672.0,user2333@gmail.com,2024-01-29 19:39:00,,False,35.0,8.75,,,EUR,failed,bank_transfer,stripe,visa,
900726,714.0,user3282@email.com,2024-05-01 16:20:00,,False,20.0,,1.5,17.92,SEK,refunded,swish,adyen,visa,gb
900727,608.0,user9845@gmail.com,2024-02-16 21:26:00,,False,60.0,,3.24,,SEK,payd,card,klarna,amex,se
900728,580.0,user525@email.com,2024-03-14 10:02:00,,False,25.0,,,22.77,SEK,refunded,swish,manual,amex,se
900729,1014.0,user5746@email.com,,,False,35.0,8.75,,32.48,EUR,payd,bank_transfer,,,
900730,983.0,elinsven@gmail.com,2024-03-23 21:52:00,,False,25.0,,2.23,,EUR,paid,cash,manual,mastercard,
900731,115.0,davidsto949@outlook.com,2024-01-03 16:18:00,,False,20.0,,1.5,,EUR,payed,card,klarna,visa,
900733,733.0,noaherik391@email.com,,,False,15.0,,,,EUR,paid,invoice,klarna,visa,es
900734,1154.0,pedrosil440@email.com,2024-06-01 20:23:00,,False,35.0,8.75,,,SEK,pending,swish,klarna,,
900735,129.0,saralind737@company.se,2024-12-01 20:04:00,,False,35.0,,,,EUR,pending,bank_transfer,manual,amex,
900736,9.0,ahmedali81@company.se,2024-03-14 21:48:00,2024-03-14 21:48:00,True,,,,,EUR,refunded,klarna,stripe,visa,gb
900737,963.0,user660@email.com,2024-04-18 11:42:00,,False,60.0,,3.24,,SEK,,card,adyen,amex,es
900738,892.0,norahans586@gmail.com,2024-03-02 11:08:00,,False,15.0,3.75,1.5,,SEK,refunded,bank_transfer,manual,,
900739,430.0,,2024-01-05 11:08:00,,False,40.0,,,,SEK,failed,bank transfer,klarna,visa,es
900740,1119.0,user835@email.com,2024-04-25 07:24:00,,False,40.0,,1.5,,SEK,payed,card,square,,
900741,593.0,saralind438@company.se,2024-02-02 15:01:00,,False,60.0,15.0,,56.76,,refunded,invoice,klarna,,gb
900742,343.0,sofiaand221@company.se,2024-09-02 22:19:00,,False,35.0,8.75,2.52,,EUR,payed,cash,manual,,
900743,126.0,fridakar@email.com,2024-03-13 22:27:00,,False,35.0,8.75,1.5,,SEK,refunded,klarna,stripe,visa,
900744,355.0,user5038@email.com,2024-04-16 19:09:00,,False,40.0,,2.66,,SEK,payed,cash,stripe,amex,gb
900745,,,2024-01-28 21:02:00,,False,60.0,,3.24,,SEK,pending,card,,,se
900746,72.0,pedrosil754@gmail.com,2024-03-29 12:58:00,,False,60.0,,1.5,,SEK,,swish,stripe,,
900747,830.0,noaherik391@email.com,,,False,15.0,3.75,,,SEK,failed,swish,square,visa,
