booking_id,customer_email,customer_id,dog_name,dog_breed,dog_weight,notes,booking_date_clean,start_time_clean,end_time_clean,is_cancelled_clean,is_repeat_customer_clean,has_cancel_reason,service_std,service_code_clean,location_clean,channel_std,source_system_clean,dog_gender_std,temperament_clean,price,discount,tax_rate
447,,1193,,French Bulldog,,,2024-01-23,10:00:00,11:00:00,,True,False,nail_trim,nt,solna,instagram,export_v1,male,shy,15.0,0.1,0.25
448,fatimakh27@email.com,1011,Max,,20.2,VIP,2024-10-01,16:00:00,17:00:00,,True,False,training,tr,stockholm,website,export_v2,female,playful,35.0,0.0,0.25
449,,1193,,French Bulldog,,VIP,2024-04-16,09:00:00,10:00:00,True,,False,daycare,dc,sthlm,website,export_v2,male,calm,25.0,0.0,0.25
450,saralind733@gmail.com,1097,Charlie,,,,2024-03-29,10:00:00,12:00:00,,True,False,daycare,dc,,instagram,form,,shy,25.0,10.0,0.25
452,ahmedali393@gmail.com,1130,,German Shepherd,,VIP,2024-04-12,09:00:00,10:00:00,False,True,False,training,tr,sthlm,website,,female,,35.0,0.0,0.25
453,maríalóp229@email.com,1028,Coco,MIXED,,,2024-03-16,16:00:00,17:00:00,True,,False,vet_shuttle,,stockholm,website,sheets,,reactive,20.0,0.0,0.25
455,ellaberg171@email.com,1033,Rocky,MIXED,,,2024-04-06,08:00:00,09:00:00,False,True,True,nail_trim,nt,solna,,export_v1,male,shy,15.0,0.0,0.25
457,maríalóp21@company.se,2121,,mix,,first visit,2024-02-18,09:00:00,11:00:00,False,,True,daycare,dc,huddinge,,sheets,,,25.0,0.0,0.25
458,luispere745@outlook.com,2475,,Golden Retriever,17.0,,2024-01-13,19:00:00,10:00:00,,,False,boarding,bd,sundbyberg,phone,form,,reactive,60.0,0.0,0.25
459,erikholm746@gmail.com,1060,Milo,Mixed,36.3,,2024-01-17,16:00:00,17:00:00,,False,False,nail_trim,nt,stockholm,,export_v2,male,aggressive,15.0,0.1,0.25
462,ellaberg709@gmail.com,1078,,mix,,,2024-03-25,17:30:00,09:30:00,True,False,False,boarding,bd,nacka,instagram,excel,female,playful,60.0,0.0,0.25
463,noaherik618@outlook.com,1111,Bella,German Shepherd,,,2024-02-27,10:00:00,18:00:00,True,False,False,daycare,dc,solna,instagram,sheets,,,25.0,0.0,0.25
464,,1193,Milo,Beagle,7.8,,2024-02-24,10:00:00,11:00:00,,,False,daycare,,solna,website,,,shy,,0.0,0.25
465,erikholm288@gmail.com,1055,Charlie,Golden Retriever,36.9,late pickup fee applied,2024-02-04,19:00:00,,True,True,True,boarding,bd,sthlm,website,export_v1,male,,60.0,0.0,0.25
468,noaherik618@outlook.com,1111,Charlie,Golden Retriever,3.4,VIP,2024-02-24,13:00:00,15:00:00,,,False,training,tr,stockholm,instagram,export_v1,,reactive,35.0,10.0,0.25
469,mikaelås792@company.se,1131,,Golden Retriever,18.7,,2024-02-28,10:00:00,11:00:00,True,True,False,grooming,gr,stockholm,phone,export_v1,female,,40.0,0.0,0.25
470,anagarci844@company.se,1015,Rocky,Husky,,VIP,2024-01-19,16:00:00,,True,False,False,daycare,dc,stockholm,,form,,,,0.0,0.25
471,saralind641@company.se,1158,Max,Poodle,36.2,first visit,2024-04-11,17:30:00,09:30:00,True,True,False,boarding,bd,täby,instagram,pos_export,female,shy,60.0,0.1,0.25
472,,1193,Bella,Poodle,,,2024-07-03,16:00:00,17:00:00,True,True,True,daycare,dc,stockholm,walk_in,,,,25.0,5.0,0.25
474,,1193,Charlie,Beagle,34.1,late pickup fee applied,2024-03-26,13:00:00,14:00:00,,,False,grooming,gr,nacka,email,,female,playful,40.0,0.0,0.25
476,,1193,Rocky,German Shepherd,,,2024-04-04,09:00:00,10:00:00,False,False,False,nail_trim,nt,täby,,sheets,male,playful,15.0,10.0,0.25
477,noaherik618@outlook.com,1111,Bella,mix,,first visit,2024-03-09,10:00:00,12:00:00,,,True,daycare,dc,stockholm,instagram,,,playful,25.0,0.0,0.25
478,linchen811@email.com,1083,,French Bulldog,,,2024-07-04,16:00:00,00:00:00,False,True,False,vet_shuttle,,stockholm,website,excel,,playful,20.0,0.0,0.25
479,ahmedali81@company.se,1029,Coco,mix,,VIP,2024-02-16,,12:00:00,False,False,False,grooming,gr,täby,phone,pos_export,female,anxious,40.0,0.0,0.25
480,pedrosil754@gmail.com,1022,Rocky,,,first visit,2024-04-27,10:00:00,12:00:00,False,False,False,grooming,gr,sthlm,website,pos_export,female,anxious,40.0,0.0,0.25
482,sofiaand369@gmail.com,1172,Luna,Labrador,,,2024-01-17,13:00:00,21:00:00,False,True,True,vet_shuttle,vs,sthlm,website,export_v2,,playful,20.0,10.0,0.25
483,fridakar22@company.se,1187,Milo,Chihuahua,,,2024-11-03,10:00:00,11:00:00,,True,False,nail_trim,nt,stockholm,instagram,excel,male,playful,15.0,0.0,0.25
484,jonasnil345@email.com,1065,Rocky,mix,,late pickup fee applied,2024-03-04,16:00:00,00:00:00,,True,False,training,,,partner,,male,,35.0,0.0,0.25
487,karinlun175@email.com,1176,Max,Dachshund,,,2024-03-03,10:00:00,12:00:00,,,True,nail_trim,nt,stockholm,instagram,form,male,,15.0,0.0,0.25
489,norahans841@company.se,1153,Charlie,Poodle,,late pickup fee applied,2024-01-16,13:00:00,21:00:00,True,False,True,nail_trim,nt,huddinge,instagram,excel,male,playful,15.0,0.0,0.25
490,norahans647@email.com,1054,Charlie,mix,,first visit,2024-09-01,08:00:00,09:00:00,,True,True,daycare,dc,täby,instagram,excel,,playful,25.0,0.0,0.25
491,sofiaand316@company.se,1185,,Poodle,28.6,,2024-01-02,,17:00:00,False,,False,grooming,gr,stockholm,partner,export_v2,,,40.0,0.0,0.25
492,mariamal895@email.com,1120,Luna,Mixed,,first visit,2024-01-04,16:00:00,17:00:00,False,,False,daycare,dc,stockholm,walk_in,sheets,female,,25.0,0.0,0.25
493,saralind414@email.com,1214,Charlie,Mixed,,first visit,2024-03-31,10:00:00,11:00:00,True,,False,vet_shuttle,vs,solna,partner,pos_export,male,,20.0,10.0,0.25
498,pedrosil201@outlook.com,1066,Charlie,Labrador,10.1,VIP,2024-01-03,13:00:00,15:00:00,False,,False,training,tr,,website,export_v2,female,playful,,0.0,0.25
500,sofiaand221@company.se,1200,Milo,,,,2024-02-18,09:00:00,17:00:00,,,False,grooming,gr,huddinge,website,,male,aggressive,40.0,0.0,0.25
501,,1193,Milo,,,first visit,2024-04-30,18:00:00,10:00:00,False,False,False,boarding,bd,sthlm,instagram,,female,aggressive,60.0,0.0,0.25
502,mariamal661@outlook.com,1069,,Mixed,,VIP,2024-02-29,08:00:00,16:00:00,,,False,nail_trim,nt,stockholm,instagram,export_v2,male,,15.0,5.0,0.25
503,,1193,Luna,,,VIP,2024-01-22,08:00:00,,,,True,daycare,dc,stockholm,email,form,female,,25.0,5.0,0.25
504,davidsto885@company.se,1087,Max,MIXED,,,2024-02-13,16:00:00,00:00:00,,,True,grooming,,huddinge,website,excel,,reactive,40.0,5.0,0.25
505,,1193,Rocky,Beagle,,,2024-04-09,16:00:00,17:00:00,True,False,False,nail_trim,nt,täby,,export_v2,female,,15.0,0.0,0.25
506,davidsto777@company.se,1209,Bella,mix,,,2024-03-24,10:00:00,,False,,False,daycare,dc,stockholm,partner,excel,female,playful,25.0,0.1,0.25
507,karinlun953@gmail.com,1141,Milo,Dachshund,,first visit,2024-03-02,09:00:00,11:00:00,,,False,grooming,gr,sthlm,walk_in,excel,female,playful,40.0,5.0,0.25
508,davidsto949@outlook.com,1064,Bella,Beagle,,VIP,2024-03-22,,,,True,True,grooming,gr,täby,website,sheets,,,40.0,0.1,0.25
509,karinlun968@outlook.com,1177,Milo,,10.9,first visit,2024-04-04,09:00:00,10:00:00,True,False,True,grooming,gr,täby,instagram,export_v2,male,shy,40.0,0.0,0.25
510,,1193,Milo,,,late pickup fee applied,2024-01-22,08:00:00,16:00:00,False,True,False,grooming,gr,nacka,walk_in,export_v2,,,40.0,0.0,0.25
511,davidsto100@outlook.com,1124,,Chihuahua,,first visit,2024-04-14,08:00:00,09:00:00,,False,False,vet_shuttle,vs,stockholm,instagram,export_v1,female,playful,20.0,5.0,0.25
512,elinsven10@gmail.com,1100,,Poodle,,,2024-01-19,16:00:00,00:00:00,False,False,True,training,tr,sundbyberg,instagram,form,,,,0.0,0.25
514,oskarber759@company.se,1166,,Chihuahua,,,2024-02-03,10:00:00,12:00:00,,,True,vet_shuttle,vs,stockholm,partner,export_v2,male,,,0.1,0.25
516,fridakar22@company.se,1187,Coco,MIXED,,VIP,2024-04-21,16:00:00,18:00:00,,True,True,grooming,gr,solna,phone,export_v1,,aggressive,,0.0,0.25
517,saralind414@email.com,1214,,Chihuahua,,,2024-04-29,13:00:00,14:00:00,False,True,False,vet_shuttle,vs,,instagram,export_v1,male,playful,20.0,5.0,0.25
520,,1193,Milo,mix,,VIP,2024-04-20,,21:00:00,False,,True,training,tr,,instagram,sheets,,playful,35.0,10.0,0.25
521,,1193,,,,first visit,2024-02-17,,10:00:00,,,False,grooming,gr,nacka,email,pos_export,,,40.0,5.0,0.25
523,linchen450@email.com,1057,,French Bulldog,,,2024-01-27,10:00:00,18:00:00,False,,False,training,tr,,phone,excel,female,playful,35.0,0.1,0.25
524,fridakar136@outlook.com,1208,Coco,Dachshund,,late pickup fee applied,2024-01-22,08:00:00,09:00:00,True,False,False,grooming,gr,sundbyberg,,sheets,,playful,40.0,0.0,0.25
525,fridakar224@outlook.com,1104,Charlie,mix,,first visit,2024-04-21,,15:00:00,True,False,False,training,tr,stockholm,email,export_v1,female,,35.0,0.0,0.25
526,jonasnil951@outlook.com,1031,Luna,MIXED,,,2024-02-13,09:00:00,17:00:00,False,True,True,daycare,dc,,instagram,export_v2,male,,25.0,0.1,0.25
528,anagarci517@outlook.com,1160,,,,,2024-03-23,,10:00:00,True,,False,training,,sthlm,instagram,form,male,,35.0,10.0,0.25
530,erikholm735@email.com,1096,Milo,,,,2024-02-16,10:00:00,12:00:00,True,False,True,nail_trim,nt,stockholm,walk_in,sheets,female,,15.0,0.0,0.25
532,davidsto285@company.se,1008,Coco,Labrador,,VIP,2024-03-22,16:00:00,18:00:00,True,,True,training,tr,huddinge,walk_in,pos_export,,shy,35.0,0.0,0.25
533,,1193,,mix,,VIP,2024-03-10,16:00:00,00:00:00,,False,False,nail_trim,nt,täby,walk_in,sheets,,playful,15.0,0.0,0.25
534,oliviali800@outlook.com,1038,Rocky,Chihuahua,,,2024-01-25,19:00:00,10:00:00,True,False,True,boarding,bd,,,form,male,shy,60.0,0.0,0.25
536,,1193,Coco,Husky,,,2024-04-25,08:00:00,09:00:00,False,False,False,grooming,gr,stockholm,instagram,export_v1,male,,40.0,0.0,0.25
537,jonasnil31@outlook.com,2554,,,,,2024-02-29,09:00:00,10:00:00,True,,True,training,tr,täby,instagram,form,,,35.0,5.0,0.25
539,liamande293@outlook.com,1044,,Chihuahua,,,2024-04-14,10:00:00,11:00:00,True,False,True,nail_trim,nt,sundbyberg,instagram,export_v2,male,aggressive,,0.0,0.25
540,karinlun422@outlook.com,1123,Coco,Beagle,14.6,first visit,2024-07-03,,09:00:00,False,True,False,vet_shuttle,vs,stockholm,phone,,male,,,0.0,0.25
541,emmajoha463@gmail.com,1163,Coco,French Bulldog,,VIP,2024-04-29,16:00:00,00:00:00,False,,True,daycare,dc,stockholm,email,excel,female,anxious,25.0,0.0,0.25
542,emmajoha446@gmail.com,1189,Charlie,,,late pickup fee applied,2024-03-31,09:00:00,17:00:00,,,True,daycare,dc,stockholm,email,pos_export,female,,,0.0,0.25
543,oliviali965@email.com,1215,,Beagle,,late pickup fee applied,2024-12-02,10:00:00,11:00:00,True,False,True,,tr,stockholm,partner,form,female,,35.0,5.0,0.25
545,oscarber321@gmail.com,1105,,Husky,,,2024-03-18,18:00:00,10:00:00,False,False,False,boarding,bd,sundbyberg,,export_v1,,shy,60.0,0.0,0.25
546,ellaberg952@outlook.com,1112,Rocky,Mixed,18.1,,2024-01-30,16:00:00,,False,True,False,vet_shuttle,vs,solna,,export_v2,female,aggressive,20.0,0.0,0.25
548,oliviali965@email.com,1215,Max,Beagle,,,2024-02-18,13:00:00,15:00:00,False,False,True,nail_trim,nt,täby,website,export_v2,female,calm,,5.0,0.25
549,oskarber759@company.se,1166,Rocky,mix,,,2024-01-06,10:00:00,18:00:00,False,,True,vet_shuttle,vs,stockholm,,export_v2,female,,20.0,0.0,0.25
550,mikaelås698@email.com,1092,,,,,2024-01-08,16:00:00,18:00:00,True,False,False,grooming,,nacka,walk_in,,female,anxious,40.0,0.0,0.25
551,,1193,Coco,Chihuahua,41.7,,2024-01-08,08:00:00,16:00:00,False,True,False,vet_shuttle,vs,sundbyberg,website,,,reactive,20.0,0.1,0.25
552,erikholm155@outlook.com,1088,Luna,Chihuahua,,,2024-10-04,09:00:00,11:00:00,False,True,False,training,tr,huddinge,email,export_v1,,reactive,35.0,0.0,0.25
555,linchen175@outlook.com,1043,Max,Beagle,,,2024-01-20,09:00:00,17:00:00,False,True,True,grooming,gr,täby,,excel,,,40.0,0.1,0.25
556,pedrosil686@company.se,1179,Max,mix,22.3,late pickup fee applied,2024-04-18,08:00:00,16:00:00,,,True,nail_trim,nt,solna,instagram,,female,,15.0,0.0,0.25
557,jonasnil345@email.com,1065,Bella,MIXED,,,2024-03-06,18:00:00,09:00:00,True,,False,,bd,sthlm,,,female,,60.0,0.0,0.25
559,,1193,Milo,Poodle,,,2024-02-08,08:00:00,10:00:00,,False,False,daycare,dc,,phone,export_v2,female,reactive,25.0,5.0,0.25
561,liamande101@company.se,1201,Coco,,,,2024-02-19,10:00:00,12:00:00,False,,False,nail_trim,,sthlm,email,pos_export,,,15.0,5.0,0.25
562,oscarber524@email.com,1048,Charlie,Beagle,30.9,,2024-03-03,13:00:00,14:00:00,False,,False,vet_shuttle,vs,sundbyberg,instagram,sheets,,,20.0,0.0,0.25
563,oscarber650@outlook.com,1128,Luna,,,,2024-03-03,08:00:00,09:00:00,,True,False,daycare,dc,sthlm,walk_in,pos_export,male,playful,25.0,0.0,0.25
564,liamande293@outlook.com,1044,Luna,Beagle,,late pickup fee applied,2024-01-30,13:00:00,14:00:00,,False,False,nail_trim,nt,huddinge,partner,export_v2,,,15.0,0.0,0.25
565,emmajoha610@email.com,1019,Max,MIXED,,,2024-04-30,08:00:00,09:00:00,False,,False,vet_shuttle,vs,sundbyberg,phone,export_v2,male,,20.0,0.0,0.25
566,maríalóp700@gmail.com,1169,Rocky,mix,,VIP,2024-04-30,10:00:00,18:00:00,,True,True,training,tr,täby,website,excel,male,,,0.0,0.25
568,oskarber67@company.se,1010,,Beagle,,late pickup fee applied,,09:00:00,10:00:00,,False,False,nail_trim,nt,stockholm,instagram,export_v2,,playful,15.0,0.0,0.25
569,elinsven140@company.se,1079,Rocky,Beagle,36.2,,2024-01-15,08:00:00,,True,False,False,training,tr,sthlm,walk_in,export_v1,female,playful,35.0,0.0,0.25
570,mariamal848@company.se,1016,,Husky,33.9,first visit,2024-11-01,16:00:00,,,True,True,daycare,dc,nacka,instagram,excel,female,aggressive,25.0,0.0,0.25
571,emmajoha203@gmail.com,1018,Coco,,,,2024-03-26,16:00:00,18:00:00,True,,False,nail_trim,nt,nacka,instagram,sheets,,calm,15.0,10.0,0.25
577,,1193,Coco,,12.6,,2024-03-23,10:00:00,11:00:00,False,False,False,daycare,dc,huddinge,,export_v2,female,,,5.0,0.25
578,,1193,Max,,,first visit,2024-07-03,19:00:00,,False,False,False,boarding,bd,nacka,walk_in,export_v2,female,shy,60.0,0.0,0.25
580,mikaelås495@outlook.com,1117,,Husky,,,2024-09-02,09:00:00,11:00:00,True,,False,vet_shuttle,vs,sundbyberg,email,form,male,playful,20.0,0.0,0.25
581,mariamal803@email.com,1162,Charlie,Golden Retriever,,first visit,2024-03-18,09:00:00,17:00:00,,,True,daycare,dc,stockholm,website,sheets,,playful,25.0,0.0,0.25
582,mariamal848@company.se,1016,Milo,,,,2024-01-30,09:00:00,11:00:00,False,False,False,nail_trim,nt,,walk_in,export_v1,,,15.0,10.0,0.25
583,sofiaand221@company.se,1200,Milo,mix,,VIP,2024-03-25,18:00:00,10:00:00,False,False,False,boarding,bd,stockholm,partner,excel,male,playful,60.0,0.0,0.25
584,liamande293@outlook.com,1044,,,,,2024-10-03,17:30:00,09:30:00,,,False,boarding,bd,sundbyberg,,export_v2,,calm,60.0,0.0,0.25
585,luispere308@outlook.com,2811,Charlie,,25.4,VIP,2024-03-15,10:00:00,18:00:00,False,,False,nail_trim,nt,stockholm,phone,export_v1,male,aggressive,,0.0,0.25
586,mikaelås584@company.se,1009,,Poodle,,first visit,2024-03-19,10:00:00,,False,False,False,grooming,gr,stockholm,walk_in,export_v1,male,,40.0,5.0,0.25
587,fatimakh971@email.com,1025,,Golden Retriever,,first visit,2024-04-07,08:00:00,10:00:00,False,,False,daycare,,solna,website,,,calm,25.0,0.0,0.25
588,ellaberg261@gmail.com,1110,Bella,Mixed,,first visit,2024-02-13,08:00:00,09:00:00,,,False,nail_trim,nt,,,excel,male,calm,15.0,0.1,0.25
590,oscarber577@email.com,1146,,Golden Retriever,,late pickup fee applied,2024-03-02,19:00:00,10:00:00,False,True,False,boarding,bd,stockholm,instagram,pos_export,female,playful,60.0,0.0,0.25
591,pedrosil754@gmail.com,1022,Milo,Mixed,,,2024-04-23,08:00:00,10:00:00,True,,True,vet_shuttle,vs,stockholm,,,,calm,20.0,10.0,0.25
593,liamande822@email.com,1202,,Mixed,,first visit,2024-10-01,19:00:00,11:00:00,False,True,True,boarding,bd,solna,website,,,calm,60.0,5.0,0.25
597,erikholm288@gmail.com,1055,Rocky,,,,2024-04-16,10:00:00,11:00:00,False,True,False,,dc,solna,phone,,female,playful,25.0,0.0,0.25
598,noaherik391@email.com,1071,Rocky,French Bulldog,21.5,,2024-03-26,09:00:00,11:00:00,False,False,False,daycare,dc,nacka,instagram,form,male,reactive,25.0,0.0,0.25
600,ellaberg691@outlook.com,1058,Max,Husky,,,2024-04-15,16:00:00,18:00:00,True,,True,vet_shuttle,vs,stockholm,,pos_export,,calm,20.0,0.0,0.25
601,mikaelås460@gmail.com,1109,,Husky,,late pickup fee applied,2024-04-04,17:30:00,08:30:00,True,,False,boarding,bd,,website,export_v1,male,aggressive,60.0,0.0,0.25
602,oskarber957@company.se,1211,,Husky,,,2024-04-26,13:00:00,15:00:00,True,,True,grooming,gr,stockholm,phone,excel,,aggressive,40.0,5.0,0.25
603,fridakar22@company.se,1187,Max,German Shepherd,,first visit,2024-11-03,13:00:00,15:00:00,False,,False,nail_trim,nt,,phone,pos_export,male,shy,15.0,5.0,0.25
604,oliviali438@outlook.com,1122,Rocky,,,VIP,2024-02-23,16:00:00,17:00:00,,True,False,vet_shuttle,vs,stockholm,partner,form,female,calm,20.0,0.0,0.25
605,mariamal803@email.com,1162,Luna,Poodle,24.8,late pickup fee applied,2024-01-10,,17:00:00,False,,True,nail_trim,nt,stockholm,instagram,form,male,calm,15.0,0.0,0.25
606,luispere582@gmail.com,1167,,Mixed,,,2024-06-02,13:00:00,21:00:00,True,,False,vet_shuttle,vs,nacka,phone,,male,aggressive,20.0,0.0,0.25
610,,1193,,Mixed,,late pickup fee applied,2024-02-03,18:00:00,,,False,False,boarding,bd,,,export_v1,female,playful,60.0,0.0,0.25
611,emmajoha882@outlook.com,1072,Rocky,Chihuahua,,,2024-05-01,16:00:00,,True,,False,training,tr,sthlm,website,export_v2,male,playful,35.0,10.0,0.25
612,emmajoha970@company.se,1129,Bella,French Bulldog,,late pickup fee applied,2024-01-14,13:00:00,21:00:00,True,True,False,grooming,gr,solna,,export_v2,female,playful,40.0,5.0,0.25
613,ellaberg709@gmail.com,1078,Max,,,,2024-04-14,10:00:00,11:00:00,,,True,vet_shuttle,vs,,website,,male,shy,20.0,0.1,0.25
616,,1193,Bella,Golden Retriever,,first visit,2024-04-14,09:00:00,17:00:00,,False,False,daycare,dc,sundbyberg,email,,,shy,25.0,5.0,0.25
618,davidsto391@company.se,1152,Bella,Mixed,,,2024-11-04,19:00:00,11:00:00,True,,True,boarding,bd,sundbyberg,,export_v1,female,reactive,60.0,0.0,0.25
619,,1193,Charlie,Poodle,,,2024-08-04,10:00:00,11:00:00,False,False,False,nail_trim,nt,,email,excel,,aggressive,15.0,0.0,0.25
620,linchen450@email.com,1057,Bella,MIXED,,late pickup fee applied,2024-02-24,09:00:00,17:00:00,False,,True,daycare,dc,solna,instagram,export_v2,male,,25.0,0.0,0.25
622,saralind135@email.com,1084,,Labrador,,first visit,2024-06-01,10:00:00,11:00:00,True,,False,nail_trim,nt,sthlm,instagram,export_v2,female,aggressive,15.0,5.0,0.25
623,fridakar224@outlook.com,1104,Bella,German Shepherd,,VIP,2024-04-02,16:00:00,18:00:00,True,,False,vet_shuttle,vs,solna,partner,excel,,,35.0,0.0,0.25
626,oliviali224@outlook.com,1197,,Husky,,VIP,2024-04-27,13:00:00,14:00:00,,True,True,training,tr,sthlm,email,export_v1,,,25.0,0.0,0.25
627,ahmedali393@gmail.com,1130,,Chihuahua,,,2024-02-22,10:00:00,12:00:00,True,True,True,grooming,gr,sthlm,instagram,,male,reactive,40.0,5.0,0.25
628,fatimakh322@outlook.com,1125,Coco,Golden Retriever,,,2024-03-22,09:00:00,17:00:00,False,,True,training,tr,stockholm,,pos_export,male,,35.0,10.0,0.25
629,norahans586@gmail.com,1045,,Beagle,,VIP,2024-02-14,08:00:00,10:00:00,True,,False,nail_trim,nt,nacka,instagram,export_v2,,calm,15.0,0.0,0.25
630,oliviali965@email.com,1215,Coco,Chihuahua,,,2024-01-09,09:00:00,17:00:00,False,,True,nail_trim,nt,sthlm,instagram,export_v2,male,anxious,15.0,0.0,0.25
631,emmajoha463@gmail.com,1163,Rocky,,,VIP,2024-04-29,10:00:00,18:00:00,False,False,True,training,,huddinge,walk_in,form,,shy,35.0,0.0,0.25
632,davidsto885@company.se,1087,Milo,Golden Retriever,40.7,,2024-01-19,09:00:00,17:00:00,,True,True,training,tr,sundbyberg,instagram,,,anxious,,0.0,0.25
633,jonasnil31@outlook.com,2554,Max,Poodle,,late pickup fee applied,2024-04-15,13:00:00,21:00:00,False,False,False,nail_trim,nt,stockholm,walk_in,excel,,reactive,,0.1,0.25
634,elinsven653@email.com,2966,,Mixed,,first visit,2024-03-19,16:00:00,00:00:00,True,False,False,daycare,dc,sthlm,phone,export_v1,,,25.0,0.0,0.25
635,oscarber321@gmail.com,1105,Coco,Labrador,26.1,late pickup fee applied,2024-08-04,08:00:00,16:00:00,False,,False,training,tr,sundbyberg,instagram,pos_export,,reactive,35.0,10.0,0.25
636,linchen129@outlook.com,1023,Charlie,mix,28.0,VIP,2024-02-16,16:00:00,18:00:00,,,True,grooming,,täby,,excel,male,playful,40.0,10.0,0.25
637,jonasnil31@outlook.com,2554,,MIXED,,first visit,2024-04-29,08:00:00,16:00:00,,,True,vet_shuttle,vs,stockholm,walk_in,export_v2,female,aggressive,20.0,10.0,0.25
638,oscarber650@outlook.com,1128,Luna,Beagle,,VIP,2024-07-03,08:00:00,,,False,False,nail_trim,nt,sthlm,email,pos_export,,aggressive,15.0,0.0,0.25
639,oskarber67@company.se,1010,Rocky,Labrador,,,2024-11-02,08:00:00,,False,,False,,nt,stockholm,walk_in,export_v1,,,15.0,0.1,0.25
640,davidsto391@company.se,1152,Coco,Beagle,,late pickup fee applied,2024-01-30,08:00:00,10:00:00,,False,True,grooming,gr,stockholm,email,export_v1,female,playful,40.0,5.0,0.25
642,linchen450@email.com,1057,Coco,Poodle,,,2024-03-01,19:00:00,11:00:00,False,,False,boarding,bd,solna,instagram,form,,,60.0,5.0,0.25
644,,1193,Bella,Mixed,,late pickup fee applied,2024-03-01,18:00:00,09:00:00,False,True,False,boarding,bd,sundbyberg,,export_v1,,anxious,,5.0,0.25
645,pedrosil633@company.se,1159,,Poodle,,first visit,2024-04-13,09:00:00,10:00:00,,True,False,daycare,dc,solna,instagram,pos_export,,reactive,25.0,5.0,0.25
646,erikholm735@email.com,1096,Rocky,German Shepherd,28.3,VIP,2024-01-29,09:00:00,11:00:00,False,False,True,vet_shuttle,vs,stockholm,instagram,excel,,playful,20.0,0.0,0.25
647,erikholm220@email.com,1170,Bella,,,first visit,2024-03-12,09:00:00,17:00:00,True,True,False,vet_shuttle,vs,stockholm,email,,male,reactive,20.0,10.0,0.25
648,elinsven604@outlook.com,1119,,French Bulldog,,,2024-03-18,17:30:00,08:30:00,False,,False,boarding,bd,solna,instagram,excel,,anxious,60.0,0.0,0.25
650,,1193,Charlie,Labrador,,,2024-02-02,13:00:00,14:00:00,True,,False,training,tr,stockholm,walk_in,sheets,male,calm,35.0,0.0,0.25
652,mikaelås698@email.com,1092,,Husky,,,2024-01-01,08:00:00,09:00:00,True,,True,vet_shuttle,vs,sthlm,,export_v1,,playful,20.0,5.0,0.25
653,mariamal803@email.com,1162,Milo,,,first visit,2024-03-17,13:00:00,21:00:00,False,,True,vet_shuttle,vs,huddinge,website,form,female,,20.0,0.0,0.25
654,karinlun871@gmail.com,1180,Luna,Chihuahua,,,2024-02-16,09:00:00,10:00:00,False,True,False,daycare,dc,stockholm,instagram,pos_export,female,,,0.0,0.25
655,fridakar136@outlook.com,1208,Max,mix,,,2024-01-14,13:00:00,21:00:00,,,False,training,tr,täby,phone,sheets,female,playful,35.0,0.0,0.25
656,,1193,Charlie,Dachshund,,late pickup fee applied,2024-02-12,16:00:00,,True,True,True,daycare,dc,solna,,form,female,,25.0,10.0,0.25
658,davidsto885@company.se,1087,,Labrador,,first visit,2024-04-20,08:00:00,16:00:00,,False,False,vet_shuttle,vs,stockholm,website,sheets,male,,20.0,0.0,0.25
660,luispere132@email.com,1217,,Mixed,,VIP,,13:00:00,15:00:00,True,,True,nail_trim,nt,stockholm,partner,sheets,,aggressive,15.0,5.0,0.25
662,sofiaand221@company.se,1200,Rocky,Dachshund,,,2024-04-11,,09:00:00,True,True,False,boarding,bd,huddinge,instagram,excel,,playful,,5.0,0.25
664,jonasnil31@outlook.com,2554,Bella,mix,3.4,,,13:00:00,21:00:00,True,,True,daycare,dc,sundbyberg,phone,,female,,25.0,0.0,0.25
665,ahmedali789@outlook.com,1165,,MIXED,,,2024-04-04,16:00:00,18:00:00,True,,False,vet_shuttle,vs,stockholm,instagram,pos_export,,,20.0,0.0,0.25
666,,1193,Milo,,,first visit,2024-03-02,08:00:00,09:00:00,True,,True,daycare,dc,nacka,phone,excel,male,playful,25.0,5.0,0.25
667,saralind694@outlook.com,1053,Milo,,,late pickup fee applied,2024-01-20,09:00:00,17:00:00,False,,False,training,tr,stockholm,instagram,,,calm,35.0,0.0,0.25
668,,1193,Max,Husky,,,2024-03-14,19:00:00,10:00:00,False,False,True,boarding,bd,huddinge,instagram,form,male,reactive,60.0,0.0,0.25
669,,1193,Charlie,French Bulldog,,,2024-02-07,19:00:00,10:00:00,,,False,boarding,bd,,instagram,,female,playful,60.0,0.0,0.25
670,liamande101@company.se,1201,Coco,MIXED,,late pickup fee applied,2024-01-18,10:00:00,12:00:00,,True,True,vet_shuttle,vs,,instagram,form,male,,20.0,0.0,0.25
671,fatimakh311@gmail.com,1095,,,,,2024-02-13,16:00:00,17:00:00,False,True,False,vet_shuttle,vs,stockholm,email,form,male,,20.0,0.0,0.25
672,ahmedali393@gmail.com,1130,Charlie,French Bulldog,,,2024-04-10,13:00:00,15:00:00,False,True,False,training,,solna,phone,excel,male,reactive,35.0,0.0,0.25
673,liamande127@company.se,1050,Coco,mix,,,2024-01-15,16:00:00,18:00:00,,True,True,grooming,gr,,instagram,form,,,40.0,0.0,0.25
